,name,x,y,country,geometry,inside_polygon,potential [MWel]
0,KE.10_1_AC,37.639095,-0.6673883333333334,KE,"MULTIPOLYGON (((39.69928 -3.92047099999985, 39.66632080200003 -3.918579100999978, 39.639461518000076 -3.929246185999887, 39.64910492100012 -3.958294658999876, 39.59948730500008 -3.949890135999965, 39.568481298000165 -3.991088710999975, 39.54168701200007 -3.99047851499995, 39.54827900000015 -3.963318, 39.49749755900018 -3.887695311999948, 39.419494628000166 -3.820495604999962, 39.39947509800015 -3.825622557999907, 39.37951660200008 -3.806091307999907, 39.3919067380001 -3.738708494999912, 39.36352539100011 -3.733825683999953, 39.34729004000013 -3.701477049999937, 39.34729004000013 -3.598571775999858, 39.31829833900008 -3.564514159999931, 39.08728027300003 -3.569580076999955, 39.218872001000136 -3.069213998999942, 39.89227295000012 -2.309204101999853, 40.19236 -2.736804999999833, 40.16153 -2.95514, 40.190418000000136 -2.98624999999987, 40.178196000000185 -2.98014, 40.16847200000012 -2.993194, 40.21236 -2.993751, 40.23764 -2.977916999999877, 40.24152800000019 -2.989584, 40.201527 -3.010418, 40.15597152700008 -3.083194970999898, 40.163749696000025 -3.131804942999963, 40.121529 -3.199027999999885, 40.13263702300014 -3.256249904999947, 40.12041473300013 -3.291528939999921, 39.976528 -3.390138, 39.965694 -3.344307, 39.9879150000001 -3.347361, 39.991528 -3.32180499999987, 39.969318 -3.32567, 39.957085 -3.344307, 39.96958160500009 -3.406249045999971, 39.87152862500017 -3.631527899999867, 39.845138549000126 -3.635416029999874, 39.82125091500018 -3.60958409199992, 39.81180572400001 -3.621804951999877, 39.80819320700016 -3.61097192699998, 39.80014038000013 -3.606250047999936, 39.795417786000144 -3.608472109999923, 39.81013900000016 -3.647083000999942, 39.8384699990001 -3.63347199999987, 39.867916 -3.652361000999917, 39.87069300000019 -3.697917, 39.76652908300008 -3.953749893999827, 39.714477539000086 -3.950484990999939, 39.69928 -3.92047099999985)), ((37.810485839000194 -3.16821288999995, 37.69042587300015 -3.175137758999938, 37.672573089000025 -3.067704914999979, 37.54887771500006 -2.977462528999922, 36.49813842800006 -2.387918710999884, 36.25125122200012 -2.265912532999891, 35.99622726400014 -2.102748154999858, 36.00005340600018 -2.081856250999977, 36.02666092000004 -2.082064150999884, 36.021278381000116 -2.025132655999869, 36.043334961000085 -1.904406545999962, 36.02576446600017 -1.889299867999966, 36.0514335630001 -1.865167497999948, 36.04306030300006 -1.824020385999972, 36.01596450900013 -1.797759413999813, 36.048515319000046 -1.725266933999876, 36.042987823000146 -1.7044754019999, 36.0641937260001 -1.692410944999892, 36.046489717000156 -1.647651671999938, 36.086322784000174 -1.571299076999935, 36.04916000400004 -1.485945224999909, 36.34774017300009 -1.168500421999966, 36.33559417700019 -1.040784716999894, 36.26383209200009 -0.908526539999968, 36.205726624000135 -0.927753090999886, 36.1855430600001 -0.90871852499987, 36.15834808300019 -0.831335662999891, 36.188312530000076 -0.798161982999943, 36.19283294700011 -0.759905337999953, 36.099925996000024 -0.670568525999954, 36.0974235540001 -0.633338510999977, 36.028129577000186 -0.672833023999885, 36.01171111999997 -0.65707141099989, 35.945793151000146 -0.707367538999961, 35.93032074100017 -0.699173390999817, 35.87619018600003 -0.631719230999863, 35.91613388100012 -0.629503428999953, 35.95080185000006 -0.659798979999891, 35.982570649000024 -0.624825715999975, 35.94704055700015 -0.550741551999977, 35.90452575700016 -0.539885997999932, 35.83208465500013 -0.488464593999936, 35.83642959600019 -0.460640012999932, 35.81446456900011 -0.470176784999978, 35.813030242000025 -0.452204138999889, 35.79816436800013 -0.450532704999887, 35.7735366820001 -0.531322001999911, 35.74053192200006 -0.523872852999943, 35.71109771800019 -0.547075568999958, 35.68121719300012 -0.64527374499994, 35.64220047000015 -0.695146560999945, 35.59836578300013 -0.649135053999942, 35.58718109100016 -0.583105861999968, 35.413902282000095 -0.296936422999977, 35.529067993000126 -0.254463046999945, 35.57228088300013 -0.277210681999975, 35.581012725000164 -0.303099213999872, 35.59436035100015 -0.271428585999899, 35.604648590000124 -0.288292019999972, 35.63114929200003 -0.282469302999857, 35.65016174300007 -0.260506868999869, 35.65607452500012 -0.2011539639999, 35.67504119900019 -0.183046266999952, 35.67037582500018 -0.157681211999829, 35.640872955000134 -0.144213466999872, 35.61050796500007 -0.152850909999927, 35.597064972000055 -0.12358353999997, 35.623146057000156 -0.097242905999849, 35.615245819 -0.078326194999931, 35.6579017630001 -0.045570666999879, 35.652259826000034 -0.072361163999915, 35.68894577000003 -0.068447917999947, 35.69338607800006 -0.10298960599988, 35.72984695400004 -0.151265173999889, 35.724277496000184 -0.198901027999852, 35.77198791400019 -0.188177285999927, 35.7904243480001 -0.157022087999906, 35.79046249400005 -0.106075017999899, 35.80705642700019 -0.09324416499993, 35.82207107600004 -0.112433976999966, 35.87726974500009 -0.029729671999974, 35.91707611000004 -0.076349600999947, 35.92892074500014 -0.07103716499995, 35.978553771 0.019147906000057, 35.93023300200008 0.074981772000172, 35.94060135000018 0.101036206000117, 35.96208572400019 0.091998643000125, 35.96568298300019 0.062134520000143, 35.99999237100019 0.065584459000036, 36.006870270000036 0.036037767000153, 36.09363555900012 -0.005946531999825, 36.11358642600004 0.010893391000138, 36.10634612900003 0.06640989400006, 36.12799835100009 0.064529136000033, 36.14831924400005 0.190713212, 36.19985580400004 0.206693038000026, 36.18074417100013 0.234800458000052, 36.20261383000019 0.240007461, 36.23606490999998 0.215048641000124, 36.28902053900009 0.117491499000153, 36.25637435900006 0.062291023000057, 36.26898956300005 0.025935875000073, 36.24666213900008 -0.111726663999889, 36.22068023700007 -0.09918224099988, 36.20078659000012 -0.13015328299997, 36.211807251000096 -0.197196914999893, 36.24608612000014 -0.248610600999939, 36.21282196100003 -0.263529807999873, 36.22487640300017 -0.34012460699995, 36.26291275100016 -0.336361496999814, 36.275798797000164 -0.386416494999878, 36.311611175000166 -0.362687795999875, 36.313869476000036 -0.379834175999974, 36.36014938400018 -0.371953069999904, 36.38615036000016 -0.421308249999925, 36.402999878 -0.566515445999926, 36.45144653300008 -0.559587776999876, 36.46794509800014 -0.620532511999841, 36.51192855900001 -0.604460894999931, 36.54414367700008 -0.690654693999932, 36.52073669500015 -0.70455312699994, 36.56155395500019 -0.835750579999967, 36.54421234199998 -0.901845157999958, 36.57262420600017 -0.925685285999975, 36.56149673500005 -0.93285232799991, 36.60010528600003 -0.987165689999927, 36.591178893000176 -1.057891368999947, 36.53702545099998 -1.148821114999976, 36.51363754200014 -1.236015320999968, 36.49081421000017 -1.263985753999918, 36.665805817000034 -1.307842850999862, 36.68844985900006 -1.276287317999902, 36.66347503600019 -1.31728506099995, 36.692802430000086 -1.350649356999895, 36.748947143000066 -1.382359145999885, 36.81973648100018 -1.379015326999877, 36.894943237000064 -1.409216761999971, 36.884069000000125 -1.484695, 36.936577 -1.453081, 36.97762298600003 -1.474849104999919, 36.95718765200007 -1.54233431699987, 37.11135864300013 -1.733039497999869, 37.14794540500009 -1.738152742999887, 37.16042709300007 -1.779380321999952, 37.14176940800007 -1.838214993999941, 37.16235351500012 -1.856665013999873, 37.15306854300013 -1.886153815999876, 37.18666458200016 -1.933195471999966, 37.236309051000035 -1.935327886999914, 37.2805671700001 -1.994045495999899, 37.38184738100017 -2.022344827999973, 37.462402343000065 -2.085443733999909, 37.53362274300014 -2.105777501999967, 37.59254074100005 -2.152803897999888, 37.699077606 -2.164327860999947, 37.723926545000154 -2.188531397999895, 37.674900055000194 -2.228000878999978, 37.66985321100003 -2.28801107399994, 37.59617996200012 -2.311952352999867, 37.84973907600005 -2.603888272999939, 37.90110397300015 -2.701521395999976, 37.929954528999986 -2.721043109999869, 37.937458039000035 -2.770756959999972, 37.91787338300014 -2.868433951999918, 37.89447021400008 -2.88568115299995, 37.87249755900007 -3.06219482399996, 37.85430908200016 -3.080078124999943, 37.84747314500004 -3.183776855999952, 37.810485839000194 -3.16821288999995)), ((36.41986846800006 1.190744996000149, 36.39149093600008 1.179603101000112, 36.395057678000114 1.224872352000148, 36.42118835500008 1.238422512000056, 36.412036896000075 1.264225006000117, 36.389312744000165 1.267409920000034, 36.409568786000136 1.278900027000134, 36.44719696100003 1.252113818999987, 36.45359420800003 1.260733725000023, 36.43586731000005 1.308132649000129, 36.421001434000175 1.299578428000189, 36.393680573000154 1.315669179000054, 36.460437774000184 1.371681691000049, 36.466892242000085 1.402549625000177, 36.42818832300003 1.412507654000137, 36.39270019500003 1.449341773000015, 36.35581970200002 1.441263437000089, 36.32206344500008 1.475646616, 36.28931427000015 1.470031143000028, 36.302986146000194 1.541961431000061, 36.34464263800004 1.578491210000152, 36.35697174100005 1.571050405999983, 36.370124817000146 1.596486926000182, 36.37567520200014 1.543222547000141, 36.39738464400011 1.527250409000033, 36.441062926000086 1.615007996000145, 36.46363830600012 1.615245939000033, 36.48712158200016 1.704466820000107, 36.52743911600004 1.756765844000142, 36.51161575200018 1.773148419, 36.531646728 1.80797624600018, 36.51545715200007 1.82318842400008, 36.515052796000134 1.880575418000149, 36.54142761200018 1.918747544000155, 36.532077789000084 1.957330585000136, 36.54449844300012 2.027742386, 36.56923294000006 2.05831146200012, 36.56465530500009 2.108380080000188, 36.61111068700018 2.162906885000098, 36.701778411000134 2.203918219000172, 36.70862197900004 2.264262915000131, 36.723594665000064 2.27597498900019, 36.72328567599999 2.302635670000143, 36.60127639800015 2.360800506000032, 36.601306915000066 2.405474664000167, 36.6013692355818 2.405440006996467, 36.592964172000165 2.417304516000172, 36.560394288000055 2.400579692000179, 36.5411834730001 2.408784867000065, 36.52439117400013 2.450993062000123, 36.53018951500013 2.526403904, 36.51489257800006 2.560485840000183, 36.43829345700016 2.634094239000092, 36.43385696399997 2.683044673000154, 36.447261809000054 2.709483147000071, 36.42928695700016 2.723043918000087, 36.380718231 2.8430938730001, 36.28274917500005 2.896404266000104, 36.25482559200009 2.970443725999985, 36.247680664000086 2.9506835950001, 36.13409423900015 2.96850586000005, 36.137443542000085 2.984291792000079, 36.12392044000012 2.984910726000123, 36.152709962000074 3.086486816000047, 36.13848877000004 3.151489257000037, 36.1516723630001 3.214721680000082, 36.05212402300003 3.238525390000177, 36.05210495000017 4.449176788000102, 36.83879852400008 4.443952083000056, 37.03939437900016 4.361724377000144, 37.123687744 4.282770158000062, 37.248085023000044 4.217521668000131, 38.002536773000145 3.722229959000117, 38.12028122000004 3.608499527000106, 38.188457488000154 3.617959500000097, 38.43719482400007 3.601258755000174, 38.44875335700016 3.626455784000143, 38.47618866000005 3.610904217000098, 38.51735305700009 3.626324177000186, 38.51359558100006 3.64697766300003, 38.53275299100011 3.652709246000086, 38.57243728600008 3.603369237000152, 38.60974121100014 3.611129285000061, 38.66241836500018 3.594879151000043, 38.67786788900003 3.621549129000186, 38.71240234400011 3.569098951000058, 38.89591598600015 3.511518718000104, 38.94687652699997 3.512868643000161, 38.962715149000076 3.528238774000101, 39.01528549200009 3.512788535000141, 39.08083724900018 3.538628578000043, 39.20045471200018 3.479108334000045, 39.308235168000124 3.477335691, 39.30006790200008 3.429383994000091, 39.34197998100018 3.250829220000185, 39.34527587800011 3.070678710000038, 39.28967285200008 3.037475587000188, 39.24550247299999 2.985487938000063, 39.124877930000025 2.936889649000079, 39.1121215820001 2.884094239000035, 39.067321778000064 2.883117676000154, 39.0625 2.738281250000171, 39.003723145000095 2.610290527000188, 38.97888183600003 2.569091796000123, 38.88812255900001 2.543701172000169, 38.928283691000104 2.408081054000149, 38.9360198980001 2.166638135000085, 38.961189270000034 2.099836112000105, 38.38470458900014 1.761901857000112, 38.34149169900013 1.578674316000047, 37.95002442527509 1.266465024305485, 37.94918823300014 1.198233009000035, 38.03273391800013 1.089526414999966, 38.04682922400002 0.809547663000103, 38.07994079500014 0.787537574000169, 38.05334854200015 0.783278406000022, 38.01352310300001 0.809898614000076, 37.91492462300005 0.717824638000138, 37.87832641500006 0.74862682800017, 37.834297180000135 0.684357524000177, 37.75008010800008 0.681543768000097, 37.72588348400018 0.659532130000116, 37.692001342000026 0.669014276000098, 37.68180465700004 0.647361160000116, 37.6392593380001 0.626838326000097, 37.63450241000015 0.602996169999983, 37.5823631290001 0.592794240000046, 37.58019638000013 0.578101040000035, 37.514980317000095 0.571789504000094, 37.468689 0.594299, 37.39409600100004 0.573939589000076, 37.354126 0.603516001000116, 37.29966700000017 0.726021, 37.256729125000106 0.768595755000092, 37.218856999000025 0.744368999000187, 37.165572919 0.747474043000068, 37.10087967000004 0.791658701000188, 36.98058700000013 0.749610000000132, 36.934962999 0.758001999000044, 36.91107940600017 0.732594431000109, 36.9025726320001 0.745449424000185, 36.86500930700009 0.742768943000158, 36.81918335000017 0.859951436000074, 36.79377746600005 0.875269234000029, 36.75686645500019 0.864555657000096, 36.7371215820001 0.834157586000174, 36.67591476400003 0.818934977000026, 36.483337402000075 0.818850994000059, 36.48972320600012 0.853190898000094, 36.393917084000066 0.913985372000127, 36.43095779499998 0.955638350000186, 36.45317840600012 1.018340827000088, 36.433570862000124 1.14364945900013, 36.442737580000085 1.179204582000068, 36.41986846800006 1.190744996000149), (36.62431335500008 2.414630891000058, 36.611677803398926 2.399707325063204, 36.616115569000044 2.397239446000185, 36.62561224769822 2.412841819194969, 36.62431335500008 2.414630891000058)))",True,2500.0
1,KE.12_1_AC,35.10082,-0.57776,KE,"MULTIPOLYGON (((34.67860031099997 -0.967050551999932, 34.63170623800016 -0.959177911999916, 34.60992813100006 -0.8378270259999, 34.62522125200019 -0.823824405999972, 34.650302887000066 -0.61171823799998, 34.685283662000074 -0.596674918999895, 34.71220398000008 -0.553020297999979, 34.748542786000144 -0.553521930999977, 34.76813888600003 -0.52830982099988, 34.86355209300018 -0.497018784999909, 34.88953781100014 -0.605311750999817, 34.84263610800019 -0.592205702999877, 34.8138580320001 -0.63018882199998, 34.811500549000186 -0.660755633999884, 34.78204345600017 -0.672651110999936, 34.94350814900008 -0.767181217999848, 35.012722015000065 -0.883900344999972, 34.67860031099997 -0.967050551999932)), ((35.012722015000065 -0.883900344999972, 35.02189636300011 -0.842545865999909, 35.044364928000164 -0.848504541999887, 35.091304780000144 -0.796859024999947, 35.04770278900003 -0.702124, 35.072380066000164 -0.68711972199992, 35.054962157000034 -0.651542782999968, 35.059188843000186 -0.616564273999927, 35.062091899404784 -0.610495031539428, 35.05709075900012 -0.614250420999895, 35.05714797999997 -0.502043305999962, 35.03270339900007 -0.491256922999924, 35.04513931200006 -0.440037070999949, 35.0067710890001 -0.370057195999891, 35.0048408510001 -0.332245438999962, 35.05030441400004 -0.291449426999975, 35.06343841600017 -0.211499540999966, 35.10329437200005 -0.195652231999873, 35.13068389800003 -0.148776858999895, 35.20412826500018 -0.15990359999995, 35.269565583000144 -0.231596781999883, 35.31591796800012 -0.243422700999872, 35.34199524000019 -0.233952476999946, 35.33069229000006 -0.170706374999895, 35.29609680200019 -0.170063927999934, 35.2264938350001 -0.09970503999989, 35.307651520000036 -0.079525417999946, 35.37187194700016 -0.103272475999916, 35.424079896000194 -0.072006359999875, 35.404449464000095 -0.017159733999904, 35.43493652300009 0.031208119000041, 35.46639251700003 0.031892889, 35.457771302000026 0.014582269000186, 35.52291870000016 0.019926355000052, 35.54314041000015 -0.002261918999977, 35.58385086000004 -0.001283605999902, 35.63325500500008 -0.029729671999974, 35.64124298000013 -0.054409230999966, 35.597064972000055 -0.12358353999997, 35.61050796500007 -0.152850909999927, 35.640872955000134 -0.144213466999872, 35.67037582500018 -0.157681211999829, 35.67504119900019 -0.183046266999952, 35.65607452500012 -0.2011539639999, 35.64635467400012 -0.266003429999842, 35.61979675200007 -0.288822442999958, 35.59245681800013 -0.272332787999972, 35.581012725000164 -0.303099213999872, 35.57228088300013 -0.277210681999975, 35.529067993000126 -0.254463046999945, 35.413902282000095 -0.296936422999977, 35.47383880500013 -0.395135522999908, 35.58723449700017 -0.583250463999946, 35.39690017700008 -0.638583718999939, 35.42599487300009 -0.714764474999924, 35.479110717000026 -0.756954610999969, 35.54684448200004 -0.783115326999905, 35.430469513000105 -0.889606475999926, 35.42094421400009 -0.940071940999871, 35.365535735000094 -0.971140623999929, 35.35583114600013 -0.960814, 35.3333892820001 -0.970246015999919, 35.31265640200007 -0.995309948999932, 35.24074554500015 -1.030925512999943, 35.082649232 -0.900510847999954, 35.012722015000065 -0.883900344999972), (35.178684235000105 -0.651253103999977, 35.0797538760001 -0.646542190999924, 35.1226425160001 -0.65808033899998, 35.178684235000105 -0.651253103999977), (35.23254013100012 -0.416968433999841, 35.208618165000075 -0.461640118999924, 35.23262218869233 -0.416966845880131, 35.23254013100012 -0.416968433999841)))",False,0.0
2,KE.13_1_AC,36.891822222222224,-1.1495555555555554,KE,"POLYGON ((36.665805817000034 -1.307842850999862, 36.49081421000017 -1.263985753999918, 36.51363754200014 -1.236015320999968, 36.54452133200016 -1.120725155999935, 36.591178893000176 -1.057891368999947, 36.60010528600003 -0.987165689999927, 36.55434036200012 -0.914621293999971, 36.60142135600006 -0.857348441999875, 36.58874511700003 -0.8217692959999, 36.62257385200013 -0.825289427999962, 36.674221039000145 -0.772828637999908, 36.64459609900018 -0.766967415999829, 36.65370178300003 -0.758637367999825, 36.68715667800012 -0.758049487999926, 36.750663757000154 -0.827277718999937, 36.888267517000145 -0.891069411999922, 37.03898620700011 -1.025589347999869, 37.061313628000164 -1.021586179999929, 37.06299972500017 -1.006358503999934, 37.12409591700015 -1.047473907999972, 37.154479981 -1.047257422999905, 37.176685334000126 -1.027472972999931, 37.19219207800006 -1.036720871999933, 37.23118209800009 -1.01180207699997, 37.26451492299998 -1.011693000999912, 37.31082916300011 -1.061528443999862, 37.36264801100003 -1.08935964099993, 37.38771438600003 -1.053300380999929, 37.42107391400009 -1.033910392999928, 37.34249877900015 -1.116793155999972, 37.281433105000076 -1.065076230999864, 37.21054840100004 -1.078512549999857, 37.17538833600008 -1.113373993999858, 37.182533264000085 -1.162587761999873, 37.15559005800014 -1.193168997999919, 37.154407501000094 -1.21932220399998, 37.12056732200011 -1.232669828999917, 37.108615875000055 -1.257776022999963, 37.062713624000025 -1.202703356999848, 37.010665893000066 -1.234048843999972, 36.931396485000164 -1.220089791999897, 36.91241836600011 -1.205064892999928, 36.94177627700009 -1.173120260999951, 36.902484893 -1.157910227999935, 36.88771817100019 -1.171163099999944, 36.89912381700009 -1.19086875499994, 36.8628653720001 -1.18823138099998, 36.84888800000016 -1.2116, 36.79101562500006 -1.188853262999885, 36.77829742400013 -1.22033834399997, 36.756725311000025 -1.212466596999946, 36.746696473000156 -1.23067521999991, 36.728744507000044 -1.228079438999885, 36.718364715000064 -1.256639003999851, 36.69406509400011 -1.253597259999879, 36.665805817000034 -1.307842850999862))",False,0.0
